lat,long
42.3744024,-71.03567417079586
42.37900935,-71.02952911174452
42.3821381,-71.0136961
42.38119515,-71.03808535024936
42.3692109,-71.036562
42.3749562,-71.0320381
42.3811963,-71.0382846
42.37486654545455,-71.03488754545455
42.382478,-71.0327146
42.3794687,-71.0282806
42.3806919,-71.0368008619953
42.38540435,-71.01122623047107
42.3917163,-71.00142150759527
42.3776676,-71.03722487956266
42.3770792,-71.0384914
42.386967,-71.00665514769307
42.3746257,-71.0379452
42.38878305,-71.00408261061907
42.3888031,-71.00894487036734
42.3860017,-71.0057744
42.371447,-71.0360609
42.3889124,-70.9970769
42.3925386,-71.00580217329843
42.390507,-71.010125
42.38304615,-71.00044477052057
42.3891735,-71.00514359338538
42.39091285,-70.99979775
42.3801298,-71.0394254
42.3763775,-71.0263953
42.37531085,-71.03525426421052
42.3844094,-71.0018881
42.3713104,-71.03252616956883
42.37950845,-71.02899600622203
42.3915157,-71.00187465
42.3798487,-71.0344306
42.3909597,-71.0015831
42.3820917,-71.0364924022152
42.3792979,-71.0353602
42.38010375,-71.03345280576922
42.38563366666666,-71.00529416666666
42.3797967,-71.03995832899807
42.39178335,-71.00417719574364
42.38593105,-71.0065802271491
42.38881104095356,-70.9989375344743
42.3879587,-71.0063306
42.38923,-71.004003
42.373713550000005,-71.03351383727716
42.3786975,-71.035411
42.38916466666667,-70.99942863333334
42.3796262,-71.02870085
42.38150305,-71.0325422
42.3795457,-71.0281006
42.3799635,-71.0254035
42.381123,-71.016021
42.38878305,-71.00408261061907
42.3752442,-71.03485833847941
42.3773222,-71.03940343029947
42.3792047,-71.03948114867576
42.3821396,-71.03871795
42.39059445,-71.0007638881174
42.3843655,-71.0038154
42.36969555,-71.03627702795876
42.38227534782609,-71.01679230434783
42.3798245,-71.0328505
42.3756714,-71.03362296170147
42.3827683,-71.03858292508178
42.382445700000005,-71.0372132
42.379955,-71.0312196
42.3782031,-71.0365078
42.3804282,-71.0352076
42.39079325,-71.00676071365768
42.3824872,-71.03216944368691
42.37480645,-71.03414323157679
42.37383610204081,-71.0346396734694
42.37839015384616,-71.03909376923077
42.3884331,-71.00272067593886
42.38278335,-70.99942225000001
42.38916466666667,-70.99942863333334
42.39104135,-71.00346533453848
42.38872045,-71.00147822527379
42.37971495,-71.03797593282161
42.38903115,-71.00613254866931
42.3752874,-71.0314574
42.37580742857143,-71.03502057142857
42.37967235,-71.02976353721012
42.37052205,-71.03593926532352
42.39107095,-71.0059273140151
42.37981035,-71.03950865
42.38468385,-71.00375833628456
42.3833644,-71.03753005012386
42.385988,-71.00608150000001
42.38896725,-71.00539507444248
42.3850776,-71.00186527791074
42.3878388,-71.0052604
42.38209675,-71.030692
42.384262750000005,-71.0025175
42.3744765,-71.0326412753717
42.3908799,-71.00311557064794
42.38582285,-71.0058033
42.3738587,-71.0338706
42.38865235,-70.99845867957421
42.3763775,-71.0263953
42.3898984,-71.00208447490434
42.3749562,-71.0320381
42.3730157,-71.03437800400809
42.3798675,-71.03831080596234
42.37484465,-71.03458461130114
42.38006225,-71.02838510000001
42.3820419,-71.0317852
42.36977625,-71.0365635
42.3755654,-71.0362101
42.38770475,-71.00638428336653
42.39085545,-71.0087263395
42.38557915,-71.0065775479672
42.3896187,-70.9962306
42.3810635,-71.03141816618214
42.3825951,-71.0333951
42.3864793,-71.00324006719586
42.38157585,-71.01785347137023
42.375330250000005,-71.03442781734896
42.3839357,-71.0024316
42.3786975,-71.035411
42.3910253,-71.00171708305177
42.3754785,-71.03343467710025
42.3820964,-71.03059865
42.3673076,-71.03296517640968
42.3899402,-71.00261141644074
42.3875071,-71.00732725803647
42.3811982,-71.036503574665
42.370610850000006,-71.03452258448354
42.370301958333336,-71.0359475
42.38747235,-71.0055696124787
42.37797125,-71.03643782220588
42.3673267,-71.0340497
42.38774685,-71.0068836892857
42.379699,-71.03280016666668
42.3745563,-71.0378533
42.390849499644006,-71.00748520628288
42.3814427,-71.0332111
42.3811911,-71.03284872498207
42.3890287,-71.0025006
42.3774687,-71.0378006
42.38178635,-71.0347265998731
42.37793065,-71.03654105785043
42.3743327,-71.03284754526493
42.3917163,-71.00142150759527
42.38869775,-71.00096023083177
42.3706439,-71.0343899
42.3793749,-71.02946109294365
42.375308200000006,-71.03217362026808
42.39160315,-71.0075689
42.39055195,-71.00405709948382
42.37733445,-71.03687976856142
42.391189,-71.002909677277
42.3744956,-71.03615417151971
42.37485165,-71.03699749999998
42.3876909,-71.00791101709538
42.3908834,-71.00144577135367
42.39241105,-71.00416631251566
42.37985875,-71.03622735301253
42.37581865,-71.03298285636905
42.37885515,-71.03987009750222
42.3797693,-71.03552936501586
42.3878836,-71.00552534538609
42.38958041604594,-71.00642235899464
42.37388734693877,-71.03490348979592
42.38601325,-71.00189439813545
42.39226165,-71.00591895178572
42.3850434,-71.01090975
42.38809655,-71.00790083748637
42.38166895,-71.01403935
42.3798462,-71.0341326
42.38156725,-71.01315759310991
42.3906239,-71.0080750931098
42.38245975,-71.0379750004123
42.39062765,-71.0042196
42.390507,-71.010125
42.3744024,-71.03567417079586
42.3881487,-71.0035606
42.3889587,-71.0094652
42.386066800887086,-71.00817748641924
42.38625145,-71.00880014657264
42.3784017,-71.03615143378576
42.37958355,-71.03696596131391
42.37802895,-71.03632730520653
42.3799087,-71.0280606
42.37378505,-71.0339036510428
42.3892939,-71.0004663
42.3800594,-71.033031
42.3720996,-71.03537710959822
42.3895174,-70.99727700090673
42.3755192,-71.03253548567079
42.36961105,-71.0368669245332
42.39125895,-71.00646770025699
42.3800563,-71.0376906
42.38570693333333,-71.00558453333333
42.3793377,-71.03897378465186
42.3892442,-71.00631767897406
42.3702401,-71.0346711
42.3798055,-71.02941472477151
42.3917163,-71.00142150759527
42.3738757755102,-71.03484391836736
42.3894487,-70.9959706
42.3782538,-71.03751166926551
42.37387525,-71.03335067902165
42.3749562,-71.0320381
42.381063,-71.01658019423279
42.3884583,-71.00280829443244
42.3821433,-71.0401597009718
42.3793894,-71.03879717202335
42.37515475,-71.03662117258642
42.38013182309312,-71.03578640391778
42.39160695,-71.00574209999999
42.37863475,-71.023032375
42.3782831,-71.0362764
42.3917845,-71.0020454
42.38667515384616,-71.00905287179488
42.3844562,-71.00114152888813
42.378898,-71.023732
42.39022615,-70.9999862
42.38182525,-71.0376508
42.3795997,-71.0327375
42.385921708333335,-71.010824125
42.38916466666667,-70.99942863333334
42.3731919,-71.0346553225848
42.3738087,-71.0345906
42.3818834,-71.0398442
42.3795846,-71.0362427
42.3799181,-71.03604697662729
42.3796436,-71.0325927
42.37453545,-71.03662227362855
42.38209615,-71.03971772470626
42.3743587,-71.0333406
42.39131315,-71.00735347538755
42.371387,-71.03619403286856
42.381634700000006,-71.01424240667679
42.391189,-71.002909677277
42.3770687,-71.0377506
42.37052205,-71.03593926532352
42.38035265,-71.03186559084708
42.3836654,-70.99998870396688
42.3821163,-71.0354612
42.3873244,-71.00550937647029
42.38435445,-71.00280202622477
42.3873244,-71.00550937647029
42.380425200000005,-71.03567803793327
42.3917163,-71.00142150759527
42.3752397,-71.0353716
42.38234833333333,-71.033288
42.38998575,-71.0080900215614
42.371692,-71.03585491763391
42.38916466666667,-70.99942863333334
42.389619,-70.9961615
42.3734034,-71.03500804586878
42.37214145,-71.0353283940756
42.38035265,-71.03186559084708
42.3751327,-71.03462427445649
42.3778659,-71.0393315
42.3811875,-71.03860950027013
42.3691338,-71.0362613
42.39223425,-71.00523613178267
42.37442075,-71.03270762591217
42.3770487,-71.0378206
42.3873354,-71.0073984
42.3824495,-71.03950974915975
42.39131475,-71.0075454
42.3818133,-71.0384314
42.3799387,-71.03398833314507
42.38483565,-71.01141063025437
42.3827042,-71.0370414
42.3768714,-71.0390258
42.3735071,-71.03433507982456
42.3857415,-71.0063783
42.37756404081632,-71.02846459183674
42.37052205,-71.03593926532352
42.37818705,-71.03871673543682
42.3819451,-71.0179406
42.3814604,-71.0379688
42.37537965,-71.03639935367873
42.370454300000006,-71.03735148473592
42.370413416666665,-71.03460916666667
42.37895684210526,-71.02963168421053
42.3879251,-71.00577274549003
42.3713104,-71.03252616956883
42.3913116,-71.00316358331563
42.370454300000006,-71.03735148473592
42.37458125,-71.0330326
42.37959455,-71.0349290824079
42.38186707407407,-71.03313518518519
42.3693027,-71.0367668
42.388161292659454,-71.00194688283474
42.38903115,-71.00613254866931
42.3750886,-71.03722551098244
42.3673562,-71.0341135
42.3754287,-71.0330806
42.3907132,-70.99933997154977
42.3832936,-70.99876247435215
42.37922605,-71.0386999
42.3944387,-71.0002906
42.3681082,-71.0347753
42.38811365,-71.00480064999999
42.37926775,-71.03789114797135
42.39071585,-71.00277451372709
42.39133,-71.00714145
42.3796657,-71.0367157
42.3896187,-70.9962306
42.3886851,-71.00562640161415
42.37977135878246,-71.02809793761578
42.39048565773513,-71.0024249760563
42.3813618,-71.0401937
42.38801685,-71.00296074343731
42.3797388382353,-71.04001267647058
42.384375000000006,-71.0121386
42.3828113,-71.0185342
42.3795329,-71.0323618
42.370454300000006,-71.03735148473592
42.3806349,-71.0381417
42.3750936,-71.0380697
42.3892287,-71.0054706
42.378621300000006,-71.03883767908746
42.3792913,-71.03782270466823
42.38896535,-71.00083484220866
42.3823296,-71.01320562333616
42.3725071,-71.0390273
42.38304615,-71.00044477052057
42.383062550000005,-70.99933848813481
42.37927494952264,-71.02947354874911
42.38178995,-71.03904889961095
42.3800287,-71.0309106
42.39001875,-71.00827087149298
42.3811119,-71.01490325
42.3889765,-71.00107915152691
42.382525,-71.03307527777778
42.37387908163265,-71.03486093877551
42.38667515384616,-71.00905287179488
42.3826542,-71.0204058
42.3909772,-71.00238185691666
42.3795597,-71.03805765988548
42.37879316326531,-71.02355675510205
42.3804377,-71.0338397
42.37947795,-71.03647060551054
42.375583,-71.0337397
42.37386420408163,-71.03478434693878
42.3676965,-71.0349023
42.3852172,-71.01178895
42.38882185,-70.9961864589323
42.3879251,-71.00577274549003
42.38152125,-71.01652634999999
42.3770821,-71.03881609694793
42.3819451,-71.0179406
42.37054315,-71.03459291896709
42.3746953,-71.0346221
42.38992735,-71.01054951690593
42.38026515,-71.03439000975689
42.3748598,-71.03421996050544
42.37672648979592,-71.03975448979591
42.38208805,-71.0160023
42.38236545,-71.04019354533527
42.3917163,-71.00142150759527
42.3793962,-71.0353085
42.3835709,-71.00063835260568
42.3698324,-71.0379473
42.3814618,-71.0378943
42.3811957,-71.03818225
42.38180225,-71.03432412507672
42.38119125,-71.03270117501793
42.3756683,-71.03407038789032
42.3799253,-71.03907772827226
42.3794302,-71.02930945676087
42.38005029999999,-71.03780860869927
42.3784957,-71.03706026276868
42.3821433,-71.0401597009718
42.389214581136336,-71.0013387551874
42.3876746,-71.00849444289301
42.38963075,-71.0079913525021
42.3817831,-71.0341202
42.38182185,-71.030870200154
42.39132815,-71.00550567213398
42.3828113,-71.0185342
42.378716625,-71.0231608125
42.3802493,-71.03446208637334
42.370454300000006,-71.03735148473592
42.3785322,-71.03581266435484
42.3821943,-71.01362964353817
42.37966525,-71.0290455679932
42.382511,-71.035943
42.37582825,-71.0334360557414
42.38035265,-71.03186559084708
42.3832129,-71.01388693303684
42.37494775,-71.03686183779834
42.37950405,-71.03847410687601
42.370454300000006,-71.03735148473592
42.3804433,-71.0337645
42.381997,-71.0402543
42.39018665,-71.01110197321124
42.382511,-71.035943
42.390438450000005,-71.0067798923944
42.3906187,-71.00765638752097
42.37130915,-71.03630209309233
42.3877144,-71.00589609389347
42.38243045,-71.03382787541369
42.38874525,-71.00302535439948
42.3811119,-71.01490325
42.3824495,-71.03950974915975
42.37751865,-71.0384724688368
42.390105463499296,-71.0107837900696
42.38195735,-71.0140917
42.3891765,-71.00729152313318
42.3749562,-71.0320381
42.37350615,-71.03382156773753
42.38195735,-71.0140917
42.39006834836987,-71.00356561902764
42.3917163,-71.00142150759527
42.38887305,-71.00500969909808
42.37458315000001,-71.03251424109165
42.39112535,-71.00648532408891
42.37383444897959,-71.03463116326532
42.3774437,-71.03899538432097
42.37953985,-71.03505025000001
42.382447,-71.03329575000001
42.37052205,-71.03593926532352
42.3808497,-71.01508727187756
42.3758743,-71.03584853880623
42.38151195,-71.03161347485607
42.3822468,-71.01346455892647
42.378683875,-71.0231094375
42.3889098,-71.00711460973233
42.379515100000006,-71.03100526277066
42.39181315,-71.00254921373096
42.3885743,-71.0007933
42.3798365,-71.03432647424938
42.38489195,-71.00016785120798
42.38248375,-71.03846314100645
42.3711502,-71.0367263
42.38621492307692,-71.0103508974359
42.37672648979592,-71.03975448979591
42.37885515,-71.03987009750222
42.3802642,-71.03640046908563
42.382511,-71.035943
42.37894355,-71.03949804930795
42.37751865,-71.0384724688368
42.38146875,-71.03041274981219
42.37366955,-71.03358137129297
42.391241,-71.00497242199512
42.38084366666666,-71.04033244444445
42.38349405,-70.9985155
42.38152225,-71.03724174999999
42.3818199,-71.03040139979466
42.3824941,-71.03824414922495
42.3774957,-71.0390305
42.37052205,-71.03593926532352
42.373866684210526,-71.03401973684211
42.3694813,-71.0371836
42.39032535,-71.00359089256963
42.3793952,-71.0326019
42.3738823877551,-71.03487795918367
42.37515272413793,-71.03578196551724
42.3813415,-71.0281557
42.38268481632653,-71.03844489795918
42.3790319,-71.0321832
42.3863515,-71.00288921924322
42.3811936,-71.03717972459583
42.3790985,-71.03859499521091
42.39121395,-71.00477618173912
42.37902155,-71.03451301609459
42.3801298,-71.0394254
42.3748852,-71.03373479701051
42.3806351,-71.0380619
42.3918469,-71.0109237
42.368195,-71.0347098
42.37521725,-71.03476381279248
42.3886851,-71.00562640161415
42.3797615,-71.03781058345623
42.3743587,-71.0333406
42.3904222,-71.0118775
42.3809833,-71.03366256290322
42.3814604,-71.0379688
42.378777,-71.023883
42.3818016,-71.03443285
42.375756682926834,-71.03632051219512
42.37897325,-71.03861859926644
42.38929343446988,-71.0072795830825
42.3838121,-71.0020807
42.389327815685895,-71.00572503024881
42.3917845,-71.0020454
42.390507,-71.010125
42.3919915,-71.00556192525367
42.38106065,-71.0171141497765
42.3706187,-71.0370611
42.382478,-71.0327146
42.38304615,-71.00044477052057
42.3777835,-71.03943235
42.3735987,-71.0341706
42.3824066,-71.0315589249341
42.3796881,-71.0360075
42.3673076,-71.03296517640968
42.37900995,-71.03986913437501
42.3832649,-71.00044510143022
42.37515695,-71.03179115787796
42.3837455,-71.0010969
42.37052205,-71.03593926532352
42.3890536,-71.00264543013895
42.3824554,-71.03749560041268
42.38024215,-71.03518805379241
42.39014395,-71.01163879978597
42.38239179999999,-71.03589324967493
42.38843175,-71.00626654682864
42.38855835,-71.00965099655701
42.3797693,-71.03552936501586
42.39026735,-71.00249925484499
42.3756789,-71.03577427726495
42.38029795,-71.03220896084719
42.3821396,-71.03871795
42.3825951,-71.0333951
42.38902635,-71.00600957181189
42.38013585,-71.0314196624852
42.3798086,-71.0362897
42.38780155,-71.00476005
42.38013585,-71.0314196624852
42.381821,-71.01328993238917
42.3782647,-71.03943475
42.378694,-71.03737425
42.37462765,-71.03649267962572
42.381997,-71.0402543
42.3893657,-71.00756969434917
42.39028618225826,-71.01075542152248
42.3753611,-71.03211053063586
42.37480105,-71.03507315430095
42.3752797,-71.0353146
42.3814616,-71.03906534999999
42.3911608,-71.0128304
42.3818242,-71.03746059988717
42.37926105,-71.03167525823758
42.3896187,-70.9962306
42.3795087,-71.0281806
42.37847363265306,-71.02305306122449
42.37439255,-71.03692489325402
42.39018665,-71.01110197321124
42.3725717,-71.03538766390564
42.38212505,-71.0348990496988
42.3713104,-71.03252616956883
42.38211465,-71.035224274875
42.37503009756098,-71.03825807317072
42.3799523,-71.02853003802934
42.374671000000006,-71.03234551397658
42.3818235,-71.03127709379379
42.3908239,-70.99949495000001
42.38210565,-71.03689455
42.3708737,-71.0341136
42.3748798,-71.0289977
42.391189,-71.002909677277
42.38247365,-71.04007718069485
42.3673076,-71.03296517640968
42.37052205,-71.03593926532352
42.38455425,-71.0044983
42.38854975,-70.99855585256472
42.38169995,-71.01385356536082
42.3869547,-71.0066466
42.3800505,-71.03836824999999
42.380195400000005,-71.03531686389245
42.3751187,-71.0329706
42.3912434,-71.00866842851863
42.37093465,-71.03685710446044
42.3819451,-71.0179406
42.38976085,-70.99994500025372
42.38209825,-71.03106199999999
42.3806554,-71.0323493
42.37382783673469,-71.03459712244899
42.38245465,-71.0374098
42.381639,-71.03954885026701
42.38210565,-71.03689455
42.3737887,-71.0357506
42.37433581818182,-71.03551415151516
42.3896061,-71.01081445000001
42.370454300000006,-71.03735148473592
42.3797942,-71.03773449238363
42.38243755,-70.99875095400492
42.37956235,-71.03499059477019
42.37310755,-71.03476116766282
42.3885757,-71.0047012
42.37905395,-71.03900040236164
42.38916466666667,-70.99942863333334
42.3824495,-71.03950974915975
42.3818169,-71.03564332508876
42.37839215,-71.0381572787885
42.3811933,-71.0371056493641
42.3767539,-71.03843844889423
42.37930825,-71.03853396587718
42.39069545,-71.0010522
42.37052205,-71.03593926532352
42.3824766,-71.0368737
42.3795825,-71.03084209007582
42.3709303,-71.0340456
42.3917163,-71.00142150759527
42.3806086,-71.03135483707554
42.3818471,-71.0176913072449
42.38087657142857,-71.014891
42.3798627,-71.03757677977588
42.381909,-71.0135482
42.3819785,-71.0334049
42.38886275,-71.00488217557741
42.3889455,-70.99832504545455
42.37052205,-71.03593926532352
42.38901,-71.00784165
42.3895888,-71.00885916209542
42.3810369,-71.0332611
42.373826183673465,-71.0345886122449
42.3749562,-71.0320381
42.380764150000005,-71.01535451716458
42.3751952,-71.03329635132076
42.3883594,-71.00628850000001
42.3817831,-71.0341202
42.3800226,-71.03788880010651
42.3777205,-71.039034
42.3753099,-71.0397451
42.38181165,-71.03234675018248
42.3782439,-71.0390579
42.381123,-71.016021
42.3824894,-71.0397442
42.369555,-71.0369168415765
42.38903115,-71.00613254866931
42.3855406,-71.02256821346697
42.3849263,-71.01117055
42.37521725,-71.03476381279248
42.3926674,-71.00964462577426
42.374879500000006,-71.03267620000001
42.3897862,-71.0111024963999
42.38916466666667,-70.99942863333334
42.39183195,-71.0034705494304
42.3824318,-71.0340236249004
42.3745777,-71.03656635916397
42.38762495,-71.00591075
42.37873805,-71.03721425421074
42.3711502,-71.0367263
42.3815205,-71.0374441
42.3795997,-71.0327375
42.3814618,-71.0378943
42.3897026,-70.99975447852113
42.3782038,-71.03943213610678
42.3802642,-71.03640046908563
42.38881104095356,-70.9989375344743
42.39001875,-71.00827087149298
42.3740987,-71.0342406
42.3903152,-70.99933444469312
42.37577265,-71.03304586696358
42.37987615945888,-71.02778241671813
42.3856017,-71.0117772373384
42.38210565,-71.03689455
42.3856224,-71.0222833
42.38214135,-71.03777787490876
42.3738087,-71.0345906
42.3917163,-71.00142150759527
42.38377966666667,-70.99955933333334
42.3723533,-71.03562075
42.38146875,-71.03041274981219
42.37703237711754,-71.0375105057185
42.3826542,-71.0204058
42.387198,-71.00742645
42.370454300000006,-71.03735148473592
42.38013565,-71.03547835032558
42.3925386,-71.00580217329843
42.39081925,-71.00296072474748
42.38109165,-71.0390156
42.382511,-71.035943
42.3823209,-71.03589414892205
42.37350615,-71.03382156773753
42.3812568,-71.0336167
42.37999,-71.03950315
42.3824759,-71.0369498
42.37163865,-71.03590104250007
42.3869547,-71.0066466
42.3846351,-71.00362169808156
42.3825951,-71.0333951
42.38969205,-71.00817587636267
42.37853045,-71.02713155930147
42.3791755,-71.0317989
42.37894355,-71.03949804930795
42.3809757,-71.0229357
42.3917845,-71.0020454
42.38910775,-70.99777341627237
42.38015815,-71.03472976268398
42.37558005,-71.03672104424646
42.374877100000006,-71.03617850629635
42.3818309,-71.0313536
42.380002450000006,-71.03505762506173
42.3782439,-71.0390579
42.379124,-71.03947613013644
42.37890385,-71.03469800574251
42.3738087,-71.0345906
42.38477404145389,-71.01199088668457
42.3917845,-71.0020454
42.37735335,-71.04027275
42.38028625,-71.03358040576924
42.38167435,-71.01608350000001
42.3905079,-71.00721274975915
42.37484465,-71.03458461130114
42.38142190476191,-71.02889066666667
42.37726805,-71.03813226338475
42.3806881,-71.0312982
42.3795892,-71.03198411413015
42.37796655,-71.03852073865838
42.3818016,-71.03443285
42.3818152,-71.0359584250574
42.3800563,-71.0376906
42.38089135,-71.01743189999999
42.3802609,-71.03721478868907
42.38608934319032,-71.0081108004057
42.3766946,-71.0390176
42.3793846015206,-71.02869283752034
42.3896956,-71.0099158
42.38245465,-71.0374098
42.3914334,-71.000937450614
42.3773222,-71.03940343029947
42.380066,-71.035668
42.3814909,-71.03081272459426
42.37439255,-71.03692489325402
42.3826542,-71.0204058
42.37452925,-71.03310747188266
42.3905071,-71.00061301155739
42.37467485073321,-71.03812566402569
42.3749562,-71.0320381
42.38978015,-71.00944335
42.3780877,-71.0229996
42.38211385,-71.035114875125
42.3789026,-71.03598137384871
42.3871188,-71.00760157781372
42.38889525,-71.00696691682087
42.3795652,-71.0357218
42.38209715,-71.0307854
42.3753882,-71.0316116
42.3673076,-71.03296517640968
42.3749338,-71.03261147868217
42.3794664,-71.0371946
42.3747318,-71.03282899999999
42.3815514,-71.03267305
42.388721,-71.0019973492343
42.38012405,-71.03361207731595
42.38076465,-71.04043995
42.37500770212766,-71.03565706382979
42.3918469,-71.0109237
42.37366955,-71.03358137129297
42.37991525,-71.02910255
42.3805952,-71.03106012152307
42.3826542,-71.0204058
42.3839856,-71.0012547
42.38934925,-71.00155588871826
42.3893073,-71.00120071272676
42.3825951,-71.0333951
42.3824066,-71.0315589249341
42.391683,-71.01005359999999
42.38969882973044,-71.00723975056111
42.39058785,-71.00321073366922
42.37484465,-71.03458461130114
42.378478040816326,-71.02304832653061
42.38862765,-71.0050557
42.37426605,-71.03642615669895
42.37357455,-71.03482245000001
42.3797587,-71.0358706
42.39161355,-71.00834875113993
42.38068755,-71.03381687646849
42.3760196,-71.03363448228473
42.3884498,-71.00150071052062
42.3811705,-71.0332564699541
42.3810635,-71.03141816618214
42.3879587,-71.0063306
42.3804403,-71.0391193
42.3770821,-71.03881609694793
42.37951305,-71.03510695322956
42.3756273,-71.0336834
42.389619,-70.9961615
42.371493,-71.0360183
42.3757236,-71.0335607443038
42.3770821,-71.03881609694793
42.377184,-71.04072174623191
42.379364,-71.0313157
42.3673076,-71.03296517640968
42.38209635,-71.03640350140677
42.38962825,-71.00973450000001
42.382478,-71.0327146
42.3811705,-71.0332564699541
42.3699265,-71.0382356
42.38126804347826,-71.03806934782608
42.3856089,-71.0222749
42.3822287,-71.0156606
42.3898385,-71.00027965392755
42.38022825,-71.03353986153846
42.3875916,-71.00468393235062
42.37383610204081,-71.0346396734694
42.38333935,-70.99809082582783
42.37758355,-71.03730432000737
42.38181245,-71.03253685
42.38521405,-71.00546400268983
42.3702401,-71.0346711
42.3816297,-71.0390404
42.39097045,-71.00781042967154
42.370454300000006,-71.03735148473592
42.3814604,-71.0379688
42.37052205,-71.03593926532352
42.37999,-71.03950315
42.3808497,-71.01508727187756
42.3909718,-71.0090868581004
42.3777835,-71.03943235
42.37791775,-71.03742812240193
42.37385428571428,-71.0347332857143
42.3821093,-71.03677745780561
42.379973750000005,-71.0351538444522
42.38098475,-71.0363175
42.37879406122449,-71.02355540816326
42.379875,-71.0381951
42.3811861,-71.01764595193049
42.39102035,-71.00808996146804
42.38152385,-71.01379962862703
42.3917845,-71.0020454
42.3744765,-71.0326412753717
42.3749513,-71.033200533238
42.3793632,-71.0374811
42.38980175,-71.01015889534045
42.37742692307692,-71.03929038461538
42.3799174,-71.0353151841282
42.388624750000005,-71.00529970160761
42.38441455,-71.00294011837047
42.3763775,-71.0263953
42.38935558344216,-70.99892529554704
42.3894487,-70.9959706
42.3923042,-71.00362637394737
42.3809833,-71.03366256290322
42.37509535,-71.0334206138856
42.384375000000006,-71.0121386
42.3902687,-71.0105306
42.37751865,-71.0384724688368
42.38983865,-71.00043442739678
42.378442,-71.035896
42.3673076,-71.03296517640968
42.388625,-71.009077
42.37793065,-71.03654105785043
42.37052205,-71.03593926532352
42.38042035,-71.03954716205331
42.38444975,-71.00435161271389
42.37422331578947,-71.0336092631579
42.3757205,-71.03309975868197
42.3673076,-71.03296517640968
42.3749562,-71.0320381
42.37953665,-71.03630241975429
42.3706439,-71.0343899
42.37554935,-71.03190969558442
42.37517495,-71.03469401279249
42.378749375,-71.02321218750001
42.37986135,-71.0399650289499
42.37562545,-71.03538130654752
42.36950255,-71.03642775416668
42.38916466666667,-70.99942863333334
42.386021716280645,-71.00831085844631
42.3830278,-70.9991873
